vmPFC_OFC,ACC,Amygdala,Insula,Hippocampus,dlPFC,Parahippocampal,PCC,Angular
0.17207187608125074,0.4598958638310089,0.8952670581584398,0.5307687270777863,1.6602525948042,1.7490984214091945,1.6372502564146072,1.2333508350567055,1.2879938088171816
0.06313454334098767,-0.16446864225202068,0.35792619770126766,-0.1289624590981647,0.835479331312535,0.613010013580286,0.4697691225220675,0.4451886778018457,0.3643408085890603
-0.07100544374850484,-0.3644467362515675,0.01781903798496559,-0.5605053634250753,-0.05827189696267149,-0.38303329124700797,-0.5413899282416168,-0.18840141738900612,-0.4774848484682638
-0.1230350337993779,-0.07672266556174882,0.12457257260492619,-0.47671285181412515,-0.2320980972169549,-0.6020873734521441,-0.47968396095355303,-0.17969137861148332,-0.6149427479979641
-0.019412846676812992,0.21604732668622723,0.3756534026123377,-0.039812643883862825,0.13612192105582907,-0.28974666760626866,0.4832435782950316,0.21213731636614114,-0.21763276179702984
0.13171072129604314,0.09819546629257844,0.35178047630280196,0.33269754239435206,0.24814592364072727,-0.15852462585560814,1.233385267501924,0.37547471189503134,-0.04957649514484849
0.08324149350121732,-0.33646303865789035,-0.043131744149852325,0.3867147305014109,-0.35810910906736837,-0.6025397246251718,0.822083104344429,0.024411883529479185,-0.608483835863707
-0.2966129087808035,-0.6621947970990524,-0.5660437816477277,0.23897583032601896,-1.310694581356538,-1.3456710853332352,-0.5863106752303667,-0.5754482498576378,-1.5373484558699602
-0.7960865071057395,-0.5852265422967124,-0.8724119201639301,0.21942680462462522,-1.754445740116764,-1.7375586482453125,-1.8211746537766849,-0.9198750849555314,-1.9775901746970783
-0.9673834188512785,-0.16766868017400943,-0.7335399097581835,0.5362733864839843,-1.1478018862596058,-1.360985037870754,-1.7688297943307756,-0.7133499228670658,-1.4905550514580466
-0.5695781937751834,0.2962717883153923,-0.1787727804130032,1.0590349743080543,0.18914306078403365,-0.43909958208472444,-0.43855946613051133,-0.09416216069762033,-0.5120171673033385
0.10451404055367539,0.5303863327745664,0.47584045891639115,1.4047987893410137,1.29002744119158,0.3318360520680997,0.9998730766313926,0.48199261829209605,0.15387433374862486
0.4669099455268646,0.4566979918537991,0.8131624552538667,1.2619293147874304,1.404397280317089,0.4260576102321596,1.3372990295740799,0.6119190231926107,0.16157913281744218
0.2544897598113219,0.20021928471787448,0.6234177949946823,0.6405923280009892,0.6673439651019122,-0.033663802781147834,0.4943962725232616,0.26330043386395924,-0.18431750012856657
-0.18971365238492044,-0.09116692842713085,0.04175334539833635,-0.19592840260233158,-0.15902938482102252,-0.49227512202366785,-0.5406238934357841,-0.27304164916119966,-0.4476062588847667
